"Round","Home_bin","A.b.BB","A.b.K","A.b.AVG","A.b.ISO","A.b.HR","A.b.BsR","A.s.K9","A.s.BB9","A.s.HR9","A.s.LOB","A.s.IP","A.r.K9","A.r.BB9","A.r.HR9","A.r.LOB","A.r.IP","A.r.SV","B.b.BB","B.b.K","B.b.AVG","B.b.ISO","B.b.HR","B.b.BsR","B.s.K9","B.s.BB9","B.s.HR9","B.s.LOB","B.s.IP","B.r.K9","B.r.BB9","B.r.HR9","B.r.LOB","B.r.IP","B.r.SV","result"
3,0,1.09081073783499,-1.03287582963867,0.464248528805057,1.29178170830869,1.07427262884801,0.32182095433325,-0.363825876514446,0.206952387604087,-1.43909380875646,0.756334541419194,1.10826490969041,-0.252110910088379,-1.03743119013748,-2.19218582274778,0.96893604128026,-1.27010631782161,0.251514253087254,-1.38081480106605,-2.62354702518078,2.04466905239674,-0.353101621456198,-0.608469967985421,1.41204095096859,-0.397970119357304,-0.541311945426978,0.268607126232665,1.26754852955348,1.18339877512357,-0.301223425040661,-0.18368482418893,-0.675579278708433,1.67942049237844,-0.988196076846541,1.50908551852352,"lose"
2,1,-1.08421973639792,0.494168518081748,1.05690622515194,0.633828376402737,-0.05974955597452,-0.622287083990138,-0.113434762333493,-1.45136316127557,0.855629322635178,-0.0301485172489401,-0.92519680316187,-0.399448454945223,-1.13444782263164,-0.0781282159050571,0.907154784663031,1.02041439010084,0.70881289506408,-1.38081480106605,-2.62354702518078,2.04466905239674,-0.353101621456198,-0.608469967985421,1.41204095096859,-0.397970119357304,-0.541311945426978,0.268607126232665,1.26754852955348,1.18339877512357,-0.301223425040661,-0.18368482418893,-0.675579278708433,1.67942049237844,-0.988196076846541,1.50908551852352,"lose"
1,1,1.28854078094707,1.00318330065522,1.35323507332538,1.62075837426167,1.98880664886618,-0.105275539193997,1.29786060850461,-1.6131500440931,-0.691974649698719,-0.226769281915974,1.5954231984667,-1.348957077356,-1.96879086208136,-1.18111479338821,-0.637376630767782,-1.41861260547812,1.39476085802932,-1.38081480106605,-2.62354702518078,2.04466905239674,-0.353101621456198,-0.608469967985421,1.41204095096859,-0.397970119357304,-0.541311945426978,0.268607126232665,1.26754852955348,1.18339877512357,-0.301223425040661,-0.18368482418893,-0.675579278708433,1.67942049237844,-0.988196076846541,1.50908551852352,"lose"
1,1,0.557535442738751,-1.15042168168027,-0.864419164624003,0.218173836342605,0.0717923725105063,0.592310822873411,0.263538296123295,-0.517605999191144,-1.44948559801463,0.636593667131638,1.20311120814369,-0.682868630028129,0.149533995881976,-0.0736231477251904,1.14894860946109,-1.35620027308877,1.17627035707963,1.07697840181212,-1.21013214958755,2.15099652592484,2.21671279520617,1.9010226857919,0.398794794900676,0.624785307780552,-0.637979487375132,-1.06678312989195,-0.821525905627978,0.103707886984621,0.806343959587279,-0.757750922952492,0.0341180440677709,-1.71572218624618,0.293995814852445,-0.573553314609076,"lose"
1,1,0.0380924836653809,-1.09071121377299,1.72022285584643,1.71707805549028,1.81251154160086,1.0817925406868,-0.69634662056599,0.284883922035436,-1.16245874692262,-0.25250363333154,0.550574202897915,0.843887134115397,0.275545790164542,-0.235234935414632,-0.17557659715625,-0.351557666982751,1.61372627500181,-0.481350475407989,1.35741797042551,-0.433645494545596,-0.0316435335153405,-0.0462224864108737,-1.06965035853949,2.67873260263181,1.10743609129268,-1.49732340652996,0.992232587316909,1.42934896640941,2.15789824259958,1.20803306785552,0.249600427653693,-0.144773685374453,-1.2997143434282,-0.573553314609076,"lose"
2,1,-0.481350475407989,1.35741797042551,-0.433645494545596,-0.0316435335153405,-0.0462224864108737,-1.06965035853949,2.67873260263181,1.10743609129268,-1.49732340652996,0.992232587316909,1.42934896640941,2.15789824259958,1.20803306785552,0.249600427653693,-0.144773685374453,-1.2997143434282,-0.573553314609076,-0.169684699963966,-0.374185598885624,0.169437643564174,-0.131570481458519,-0.488778207366049,0.319111724558961,1.23374455600279,-0.27685902282317,-1.59299902356063,0.565465883094583,0.475784861322468,-0.507667148896905,0.754390608438289,-1.09716446975832,-0.668423185665025,-0.4927724911342,-0.573553314609076,"lose"
1,1,1.18086699362679,-0.374185598885624,-0.00287182446718906,0.168210362371016,0.189807231431886,-0.944434105145369,0.0467900891289403,0.485506402342081,-0.923269704345952,1.38343539952071,-0.083265466953996,-0.420066408331293,-0.354513181248283,-1.68974102461961,0.440481638479721,-0.0650933094183827,0.44717716054267,-0.169684699963966,-0.374185598885624,0.169437643564174,-0.131570481458519,-0.488778207366049,0.319111724558961,1.23374455600279,-0.27685902282317,-1.59299902356063,0.565465883094583,0.475784861322468,-0.507667148896905,0.754390608438289,-1.09716446975832,-0.668423185665025,-0.4927724911342,-0.573553314609076,"lose"
2,0,1.07697840181212,-1.21013214958755,2.15099652592484,2.21671279520617,1.9010226857919,0.398794794900676,0.624785307780552,-0.637979487375132,-1.06678312989195,-0.821525905627978,0.103707886984621,0.806343959587279,-0.757750922952492,0.0341180440677709,-1.71572218624618,0.293995814852445,-0.573553314609076,2.21975291177353,-0.135343727256503,0.600211313642581,1.21744331577439,1.66499296794914,-0.0337704440972028,0.913782917106358,-2.30314607392029,-1.06678312989195,-0.14581195727596,2.10058330704905,-0.307436884746934,-1.13578630580019,-0.827811490275919,-0.483605714974235,-1.90492073264869,1.32208899638702,"lose"
1,0,-0.377461883593315,-0.135343727256503,1.11713971773667,-0.181533955430108,-0.547785636826739,0.205278766927941,-0.531205129522672,-2.1827725857363,0.607540168144746,-0.359195309387121,0.384167917892546,0.38085464826859,-0.808155640665518,-0.289105531311113,0.348072903134326,-0.0691280186798524,0.738814439157455,2.21975291177353,-0.135343727256503,0.600211313642581,1.21744331577439,1.66499296794914,-0.0337704440972028,0.913782917106358,-2.30314607392029,-1.06678312989195,-0.14581195727596,2.10058330704905,-0.307436884746934,-1.13578630580019,-0.827811490275919,-0.483605714974235,-1.90492073264869,1.32208899638702,"lose"
3,1,2.21975291177353,-0.135343727256503,0.600211313642581,1.21744331577439,1.66499296794914,-0.0337704440972028,0.913782917106358,-2.30314607392029,-1.06678312989195,-0.14581195727596,2.10058330704905,-0.307436884746934,-1.13578630580019,-0.827811490275919,-0.483605714974235,-1.90492073264869,1.32208899638702,-0.169684699963966,-0.374185598885624,0.169437643564174,-0.131570481458519,-0.488778207366049,0.319111724558961,1.23374455600279,-0.27685902282317,-1.59299902356063,0.565465883094583,0.475784861322468,-0.507667148896905,0.754390608438289,-1.09716446975832,-0.668423185665025,-0.4927724911342,-0.573553314609076,"lose"
1,1,-1.47915018690711,-1.061767889817,1.63756105034361,-0.771868925217956,-0.577842770594754,0.23737046501846,0.0501373910626861,-0.473889905941135,0.109017618406295,0.112762567773108,0.411613058639375,2.36351637672379,-0.583414313476328,-1.42811075228718,0.75538685508705,-0.236737143914628,0.979170827896788,1.49900455183203,0.798674961366769,1.63756105034361,1.48597895126994,1.18208444949079,-1.85134532898896,1.23393690226501,-1.27258075865092,-0.981158565656661,-1.34897442187831,1.49895615687955,-0.651172879301451,-0.846891745368864,-0.584945732486631,-0.338101604023986,-1.58965818976306,-0.543983793275993,"lose"
2,0,0.804101779459568,-0.554374384948697,0.0991425270562942,0.383309058101434,0.155460237774224,1.08151467192301,1.70745670674594,0.0652264196379661,-1.15329164735081,1.28215215949424,-0.693349024988949,2.20273294973577,-0.639873763167587,1.20677993458954,0.868506350857157,0.689249328830245,0.652780551931192,0.109199007087101,0.178527344305513,1.22731611080033,1.06591423006289,0.94742748681272,2.04470485672436,-0.0194978743021563,-1.03297350283798,0.109017618406295,1.40744390146436,1.21956938858173,-0.450193595566436,-1.67496367417398,-1.74429763471239,0.906212849447196,-1.1886858542131,1.74074813848318,"lose"
1,1,0.704829954834931,0.798674961366769,0.406826231713758,0.120768607347027,-0.108528845238608,1.52523149862925,-0.186622511177779,0.324800946768644,-1.38280242294301,1.49097172944444,0.388960077426039,-0.543983927976109,-1.29856734289893,-0.321456663798959,1.39639733111766,-0.349240173313539,0.761577310586391,0.804101779459568,-0.554374384948697,0.0991425270562942,0.383309058101434,0.155460237774224,1.08151467192301,1.70745670674594,0.0652264196379661,-1.15329164735081,1.28215215949424,-0.693349024988949,2.20273294973577,-0.639873763167587,1.20677993458954,0.868506350857157,0.689249328830245,0.652780551931192,"lose"
3,0,0.109199007087101,0.178527344305513,1.22731611080033,1.06591423006289,0.94742748681272,2.04470485672436,-0.0194978743021563,-1.03297350283798,0.109017618406295,1.40744390146436,1.21956938858173,-0.450193595566436,-1.67496367417398,-1.74429763471239,0.906212849447196,-1.1886858542131,1.74074813848318,1.49900455183203,0.798674961366769,1.63756105034361,1.48597895126994,1.18208444949079,-1.85134532898896,1.23393690226501,-1.27258075865092,-0.981158565656661,-1.34897442187831,1.49895615687955,-0.651172879301451,-0.846891745368864,-0.584945732486631,-0.338101604023986,-1.58965818976306,-0.543983793275993,"lose"
1,0,0.00992718246246359,0.347658512594946,-0.413663647372812,-0.0367556631056172,0.624774163130369,0.183258656883553,-0.687996421804645,-0.394020820670157,0.682794557386799,0.530401707673513,-0.3157993381,1.17103929322936,-0.131738715946268,-1.53350637976225,2.33905979586856,0.568092220246802,1.08796758655199,0.109199007087101,0.178527344305513,1.22731611080033,1.06591423006289,0.94742748681272,2.04470485672436,-0.0194978743021563,-1.03297350283798,0.109017618406295,1.40744390146436,1.21956938858173,-0.450193595566436,-1.67496367417398,-1.74429763471239,0.906212849447196,-1.1886858542131,1.74074813848318,"lose"
1,0,-0.387160116036089,-0.723505553238131,-0.00341870782952699,0.22578478764879,0.27278871911326,0.594508398708848,-0.200549564250747,-2.19107523926716,-0.350003932778107,0.989804761563956,1.01820955557429,1.46580890937405,0.018819816563753,-1.21731949733704,-0.111862612483773,-0.320393242698434,0.761577310586391,1.89609185033059,-0.836259665431086,0.201703761942115,1.43347086111906,1.76872685618598,-0.769109166290815,0.454021930178774,-1.23264621601543,0.510661475692648,-0.931335281977905,-0.13960948421849,-0.8387535441208,-1.05390972757014,-0.848434801174303,-1.16764457300478,0.0805790928515273,1.95834165579358,"lose"
2,1,1.89609185033059,-0.836259665431086,0.201703761942115,1.43347086111906,1.76872685618598,-0.769109166290815,0.454021930178774,-1.23264621601543,0.510661475692648,-0.931335281977905,-0.13960948421849,-0.8387535441208,-1.05390972757014,-0.848434801174303,-1.16764457300478,0.0805790928515273,1.95834165579358,1.49900455183203,0.798674961366769,1.63756105034361,1.48597895126994,1.18208444949079,-1.85134532898896,1.23393690226501,-1.27258075865092,-0.981158565656661,-1.34897442187831,1.49895615687955,-0.651172879301451,-0.846891745368864,-0.584945732486631,-0.338101604023986,-1.58965818976306,-0.543983793275993,"lose"
2,0,-0.897734725096213,-1.76131625580614,0.764549282660776,-0.864114140687985,-0.578027175097562,0.331289978937487,0.465571071483026,-1.0691855221823,-0.818477290484256,1.23495183144788,0.889756709264284,1.37068462629909,-0.495177721341767,0.297483472299464,0.731131671582721,-0.481198778507787,1.86212589624613,-0.992233117211604,-0.0960717957712433,-0.33420417745052,0.485478443466785,0.936080252258491,-0.192860494837847,-0.417596534843087,-1.10965942207564,-0.260424592426809,0.879399480743114,2.13012386901933,0.865056039531624,0.509741771969467,-0.079608253150561,1.70825957967686,-1.68092448902941,1.86212589624613,"lose"
3,0,-0.330744372403868,0.288215387313732,-1.15826927253399,-0.133084824270819,-0.178074269758227,-0.0114237923771547,1.26696389944561,-0.684683473195605,-0.942489001163688,1.55494894708217,1.19984849920304,1.48827266973338,-1.21609822741287,0.611726576841151,0.808273348537524,-1.36688585723643,0.488426464589148,-0.992233117211604,-0.0960717957712433,-0.33420417745052,0.485478443466785,0.936080252258491,-0.192860494837847,-0.417596534843087,-1.10965942207564,-0.260424592426809,0.879399480743114,2.13012386901933,0.865056039531624,0.509741771969467,-0.079608253150561,1.70825957967686,-1.68092448902941,1.86212589624613,"lose"
1,1,0.425242764519258,0.67250257039871,0.0778283700912158,0.87910961384526,0.478991217584965,-0.172700861231104,-1.13721458444214,-0.138285824635566,-1.19051242252255,1.69716988736407,0.579664919325523,-0.357859612185035,0.92481721485889,-0.268154115875573,-0.477421267375818,-0.625950960349865,-0.580006426699613,-0.330744372403868,0.288215387313732,-1.15826927253399,-0.133084824270819,-0.178074269758227,-0.0114237923771547,1.26696389944561,-0.684683473195605,-0.942489001163688,1.55494894708217,1.19984849920304,1.48827266973338,-1.21609822741287,0.611726576841151,0.808273348537524,-1.36688585723643,0.488426464589148,"lose"
2,1,0.330744372403867,-0.800598298093701,0.764549282660776,-0.0768517999310364,0.0790383122456308,0.90583953672968,-0.581146091570146,-0.84657907276895,-0.756471435144539,0.843844245672639,1.59263143312547,-0.028613090569011,-0.582562025107962,-0.268154115875573,1.55397622576726,-1.77906156146472,0.946326275141474,-0.330744372403868,0.288215387313732,-1.15826927253399,-0.133084824270819,-0.178074269758227,-0.0114237923771547,1.26696389944561,-0.684683473195605,-0.942489001163688,1.55494894708217,1.19984849920304,1.48827266973338,-1.21609822741287,0.611726576841151,0.808273348537524,-1.36688585723643,0.488426464589148,"lose"
1,0,1.37022668567317,-0.544406842703717,-1.02092509002008,-1.1452792623869,-1.06368427443818,-0.0315834259838983,0.792670184937141,0.0438467248844482,-0.446442158445958,-0.542809922075941,-0.718586041218088,0.912091256905341,-0.626254176991059,-1.650823775859,0.0625704713077842,1.18958487970331,0.488426464589148,0.330744372403867,-0.800598298093701,0.764549282660776,-0.0768517999310364,0.0790383122456308,0.90583953672968,-0.581146091570146,-0.84657907276895,-0.756471435144539,0.843844245672639,1.59263143312547,-0.028613090569011,-0.582562025107962,-0.268154115875573,1.55397622576726,-1.77906156146472,0.946326275141474,"lose"
1,0,1.93721703836551,-0.0960717957712433,2.27533529031381,1.10404171120439,0.907512187591395,-0.293658662871565,-0.139562288407089,-0.684683473195605,-0.198418737087092,-0.613920392216889,0.645817834512459,-1.00459385107365,-1.04132961988048,0.108937609574451,-1.40312139083343,-1.07002121311963,-0.580006426699613,-0.992233117211604,-0.0960717957712433,-0.33420417745052,0.485478443466785,0.936080252258491,-0.192860494837847,-0.417596534843087,-1.10965942207564,-0.260424592426809,0.879399480743114,2.13012386901933,0.865056039531624,0.509741771969467,-0.079608253150561,1.70825957967686,-1.68092448902941,1.86212589624613,"lose"
1,0,1.65372186201934,-0.672502570398708,1.58861437774425,1.10404171120439,1.76455412760426,-0.344057746888424,0.122117002356204,-0.381129223995582,-0.0124011710679433,-0.649475627287369,-0.121142525936076,-0.85172939460907,-0.91025316423119,-0.268154115875573,-1.14598246765076,-0.113184756875387,0.641059734773257,-0.897734725096213,-1.76131625580614,0.764549282660776,-0.864114140687985,-0.578027175097562,0.331289978937487,0.465571071483026,-1.0691855221823,-0.818477290484256,1.23495183144788,0.889756709264284,1.37068462629909,-0.495177721341767,0.297483472299464,0.731131671582721,-0.481198778507787,1.86212589624613,"lose"
2,1,1.7872871592943,-0.720115237541187,-1.03562828127932,-0.764275967405132,-0.17312060411541,-1.68435723379076,-0.658568417130838,0.0019348240230562,-0.213108096672645,1.43836955358827,1.03702051286742,-0.336413433714468,-0.0769445032088515,-1.66386929847316,1.05558306870033,-0.850115493398144,2.13334957744984,-1.43361902883324,0.795916841492893,0.528989985401673,0.826961062523534,0.896153715420946,-0.16240921781245,-0.354873331519692,-0.597860623124433,-0.87907089877466,1.95895907030252,0.795630626258499,-0.844019502336889,-0.293967460977409,-0.696711686874121,1.01589949468904,-0.693621548651455,0.911383232371174,"lose"
1,0,0.934694344789952,-0.990835251654415,0.752506880641815,-0.40263118787589,-1.01326471232255,-0.489270536680275,-0.877903756738888,-0.617208863354997,-1.81141882171748,0.223660681255013,-0.49257876861483,1.2461231331672,-0.471531699151683,-0.159401902652434,-0.49207631774,0.972281734135883,-0.0050915264378275,0.271566600175458,0.0920448047984986,-0.588594490799038,1.33326375386447,0.781588609756337,2.09497676561846,0.691187518918701,0.698471472323366,0.519450985639573,0.455033799794684,-0.58817872370747,1.12668641113839,-1.59610520758875,-0.911635600562796,1.13495021672291,1.09848652828644,0.453145852966673,"lose"
2,1,0.271566600175458,0.0920448047984986,-0.588594490799038,1.33326375386447,0.781588609756337,2.09497676561846,0.691187518918701,0.698471472323366,0.519450985639573,0.455033799794684,-0.58817872370747,1.12668641113839,-1.59610520758875,-0.911635600562796,1.13495021672291,1.09848652828644,0.453145852966673,0.0821015302856033,-1.09912325729971,-0.0298022526986823,0.0313425475592016,0.170574712878419,0.603671998284014,-0.996007401143223,-0.210895818513149,0.919028666900783,0.917780036874016,-0.0384789819247881,-0.351343023968068,-0.353155540368834,0.00179103261407209,0.658747328587421,-0.269573440305587,-0.310583112707495,"lose"
1,1,0.555764205010241,0.416908821734373,-0.700352938419109,-0.619618055593435,-0.707757763883588,0.532171084781677,0.640571671316843,-0.210895818513149,-0.146511816462444,1.95895907030252,0.673740683515382,-0.351343023968068,-2.06960984272015,-0.428056794763278,0.896848772655167,-0.163561413219121,1.52236640491051,0.0821015302856033,-1.09912325729971,-0.0298022526986823,0.0313425475592016,0.170574712878419,0.603671998284014,-0.996007401143223,-0.210895818513149,0.919028666900783,0.917780036874016,-0.0384789819247881,-0.351343023968068,-0.353155540368834,0.00179103261407209,0.658747328587421,-0.269573440305587,-0.310583112707495,"lose"
3,1,-1.43361902883324,0.795916841492893,0.528989985401673,0.826961062523534,0.896153715420946,-0.16240921781245,-0.354873331519692,-0.597860623124433,-0.87907089877466,1.95895907030252,0.795630626258499,-0.844019502336889,-0.293967460977409,-0.696711686874121,1.01589949468904,-0.693621548651455,0.911383232371174,0.0821015302856033,-1.09912325729971,-0.0298022526986823,0.0313425475592016,0.170574712878419,0.603671998284014,-0.996007401143223,-0.210895818513149,0.919028666900783,0.917780036874016,-0.0384789819247881,-0.351343023968068,-0.353155540368834,0.00179103261407209,0.658747328587421,-0.269573440305587,-0.310583112707495,"lose"
1,1,-0.486293679383962,-1.53227527988087,1.98184980446259,-1.77688135008701,-1.39514839787125,-0.141980385383211,1.04549845213171,-1.95223743926392,1.31860634816199,0.744250197969267,-0.0408689808021046,1.2610527234208,-2.40500895927156,-1.7713312553175,2.16672314101646,-0.0171638520044758,-0.0050915264378275,1.7872871592943,-0.720115237541187,-1.03562828127932,-0.764275967405132,-0.17312060411541,-1.68435723379076,-0.658568417130838,0.0019348240230562,-0.213108096672645,1.43836955358827,1.03702051286742,-0.336413433714468,-0.0769445032088515,-1.66386929847316,1.05558306870033,-0.850115493398144,2.13334957744984,"lose"
1,1,1.59782208940444,-0.286963214960021,1.75833290922245,1.04394793024108,1.16347229530504,0.756888241503306,-0.6248245187296,-0.752646544968946,-0.745878338354257,-0.643988513268738,-0.229678892110069,0.00696714211834752,0.179537174153989,0.162983967880578,-0.015873429604513,0.285727653956858,0.453145852966673,-1.43361902883324,0.795916841492893,0.528989985401673,0.826961062523534,0.896153715420946,-0.16240921781245,-0.354873331519692,-0.597860623124433,-0.87907089877466,1.95895907030252,0.795630626258499,-0.844019502336889,-0.293967460977409,-0.696711686874121,1.01589949468904,-0.693621548651455,0.911383232371174,"lose"
1,0,-0.346681112013952,-1.38125407471045,1.39444676175696,-1.22617235852144,-1.39199095706417,0.352721195397145,0.971308445353903,-0.749177083962089,-1.2765029659084,0.713653908126903,0.886523702246463,1.06859835262333,-0.488533005744953,0.662258990544854,-0.547075019703451,-1.2070987411998,0.543326543712361,2.36176507559505,-0.415342134353492,0.960490300629277,0.587580282742941,0.0252689755426017,-0.484190004590626,1.2073903591552,-0.629733439043421,-0.545173141690044,1.00141758075872,1.23458683027355,0.350769063819664,-0.594582138685246,-0.582860092495879,1.88436951231188,-1.47079107397604,0.89766994178564,"lose"
1,0,-0.563356807022671,-0.125568552246404,0.26615996282498,-0.26261626784974,-0.469124024203945,-0.378373645971483,1.05562341456865,0.246186623693477,0.319125741477098,1.34673398791689,0.404767452195734,2.09188691325834,0.93252537565498,-0.582860092495879,1.38377799101461,-0.434856909497959,-0.165360252434196,0.195008125507847,0.550569806003467,-1.5564571739113,0.474220742663917,0.190066642124784,0.843324312631356,0.212473722421167,0.305908446152811,0.0531876235795165,1.86470859865416,0.469308959379563,0.289677209453394,-0.149175780336013,0.283309704402022,-0.153753110112732,-0.623208575766701,1.96070013600548,"lose"
2,1,0.195008125507847,0.550569806003467,-1.5564571739113,0.474220742663917,0.190066642124784,0.843324312631356,0.212473722421167,0.305908446152811,0.0531876235795165,1.86470859865416,0.469308959379563,0.289677209453394,-0.149175780336013,0.283309704402022,-0.153753110112732,-0.623208575766701,1.96070013600548,1.17004875304709,0.309091820914227,1.04728159285481,0.190821892466356,0.190066642124784,0.968380009181253,-1.17029177270071,-0.291309778440529,0.0531876235795165,-0.034531640715819,0.125855939008469,-1.35980285843588,-0.997568843858361,-0.420453255577523,0.489864560126621,0.440978338651693,-0.165360252434196,"lose"
2,0,0.845035210534008,0.888638985128402,0.0057860861483685,0.247501662505868,0.420783375339839,0.0256524505743378,-1.01852482811416,-1.84407716238321,-1.1435339069596,0.368337500968722,1.92379792484373,1.25187391572214,-1.01877867044642,-0.312182030965285,0.954699544188375,-1.60970042784924,1.6063567379322,2.36176507559505,-0.415342134353492,0.960490300629277,0.587580282742941,0.0252689755426017,-0.484190004590626,1.2073903591552,-0.629733439043421,-0.545173141690044,1.00141758075872,1.23458683027355,0.350769063819664,-0.594582138685246,-0.582860092495879,1.88436951231188,-1.47079107397604,0.89766994178564,"lose"
1,1,1.38672444805581,0.647161000039162,0.526533839501591,1.66449591349367,1.57436704141511,1.9784452505458,0.128158753206419,-0.331124326746752,1.64881633096501,0.656101173600536,0.0106032476087729,-1.03907062301297,1.20825312129974,0.499852153626498,0.0250295760648664,0.247917880726231,0.366154844675722,1.17004875304709,0.309091820914227,1.04728159285481,0.190821892466356,0.190066642124784,0.968380009181253,-1.17029177270071,-0.291309778440529,0.0531876235795165,-0.034531640715819,0.125855939008469,-1.35980285843588,-0.997568843858361,-0.420453255577523,0.489864560126621,0.440978338651693,-0.165360252434196,"lose"
3,0,1.17004875304709,0.309091820914227,1.04728159285481,0.190821892466356,0.190066642124784,0.968380009181253,-1.17029177270071,-0.291309778440529,0.0531876235795165,-0.034531640715819,0.125855939008469,-1.35980285843588,-0.997568843858361,-0.420453255577523,0.489864560126621,0.440978338651693,-0.165360252434196,2.36176507559505,-0.415342134353492,0.960490300629277,0.587580282742941,0.0252689755426017,-0.484190004590626,1.2073903591552,-0.629733439043421,-0.545173141690044,1.00141758075872,1.23458683027355,0.350769063819664,-0.594582138685246,-0.582860092495879,1.88436951231188,-1.47079107397604,0.89766994178564,"lose"
1,0,1.38672444805581,-0.898298104531971,1.91519451511018,1.09769821309855,1.17885264161788,1.14153405055803,-1.15342877885776,-0.0325152144500818,-1.2765029659084,-0.322295313347633,-0.383560956978188,0.0453097919883163,1.44156121376839,0.39158092901426,0.168055725006942,0.464522296935286,-1.05121874761739,0.845035210534008,0.888638985128402,0.0057860861483685,0.247501662505868,0.420783375339839,0.0256524505743378,-1.01852482811416,-1.84407716238321,-1.1435339069596,0.368337500968722,1.92379792484373,1.25187391572214,-1.01877867044642,-0.312182030965285,0.954699544188375,-1.60970042784924,1.6063567379322,"lose"
1,1,-0.993195923445282,-0.821844370236884,0.413512940959627,-0.382175123113838,-0.106447140936419,-0.0899943057128745,0.0400120574441869,-1.23207891188954,-0.038544204982136,0.891126995782935,1.73379871348494,0.437797902999897,-0.765033125009208,-0.571021173835232,0.150007966151794,-1.73033493260353,3.28022575609341,1.53560550525304,-0.446654549041785,1.55862570054013,0.795060747192181,0.307513962705211,-0.42297323685051,0.975177586081593,0.169241608776036,-0.616707279714177,1.06416136389613,0.635385105808664,0.58790004117129,-0.18153328390049,-0.787864657570131,-0.570030271376809,-0.67849414234479,0.931320377986319,"lose"
1,0,0.106282958597467,0.893309098083572,-1.017878008516,1.3580865982081,1.04673021920812,0.800949320844583,0.277292863217857,-0.561882141136438,0.218417161565438,1.41023010012251,1.04069493047524,-0.350238322399917,0.488410978113223,0.946883212309056,0.870046203680396,-0.864730292240975,0.684067180290836,0.65602239961884,0.142929455693373,-0.82702588191925,1.51163910303063,1.51982862336998,2.12386561482384,-0.281014915073131,-0.297865231445823,0.603859211386797,1.02090277186783,0.635385105808664,0.250170230285656,0.164244399719491,-1.79980091499966,1.80609591246758,-0.578818456484859,0.931320377986319,"lose"
1,1,1.42565761704876,0.571717822773487,1.36777357394338,0.641508242369657,0.632769115566491,0.548965264848534,1.35203533642801,0.534803483732274,-0.68094762135107,1.88607461243378,0.366777411355076,2.16397249197092,-1.02436638772419,0.946883212309056,-0.35401880011823,-0.258807043987188,0.560440581443094,0.106282958597467,-0.446654549041785,0.0318086877661268,-0.945200974129759,-0.75695744665898,0.45897095913566,0.584362141277902,-0.602500127242687,-1.70879308754136,0.372023891443361,-0.299945258806506,2.05139588834237,-1.37014407134417,-1.51067627001979,0.546028996792523,0.370723603549216,-0.552198808186579,"lose"
2,0,0.106282958597467,-0.446654549041785,0.0318086877661268,-0.945200974129759,-0.75695744665898,0.45897095913566,0.584362141277902,-0.602500127242687,-1.70879308754136,0.372023891443361,-0.299945258806506,2.05139588834237,-1.37014407134417,-1.51067627001979,0.546028996792523,0.370723603549216,-0.552198808186579,0.65602239961884,0.142929455693373,-0.82702588191925,1.51163910303063,1.51982862336998,2.12386561482384,-0.281014915073131,-0.297865231445823,0.603859211386797,1.02090277186783,0.635385105808664,0.250170230285656,0.164244399719491,-1.79980091499966,1.80609591246758,-0.578818456484859,0.931320377986319,"lose"
3,1,1.31570972884449,1.0005061898536,-0.349895565427374,0.487955737547133,0.514494514526026,0.503968111992097,0.179589002016935,-0.66342710640206,0.0256961366547574,1.19393713998102,0.800866631855963,0.944392619328348,0.55324429379197,0.079509277369462,0.762040468051102,-0.549964968472773,1.54945337222503,0.65602239961884,0.142929455693373,-0.82702588191925,1.51163910303063,1.51982862336998,2.12386561482384,-0.281014915073131,-0.297865231445823,0.603859211386797,1.02090277186783,0.635385105808664,0.250170230285656,0.164244399719491,-1.79980091499966,1.80609591246758,-0.578818456484859,0.931320377986319,"lose"
2,0,1.53560550525304,-0.446654549041785,1.55862570054013,0.795060747192181,0.307513962705211,-0.42297323685051,0.975177586081593,0.169241608776036,-0.616707279714177,1.06416136389613,0.635385105808664,0.58790004117129,-0.18153328390049,-0.787864657570131,-0.570030271376809,-0.67849414234479,0.931320377986319,1.31570972884449,1.0005061898536,-0.349895565427374,0.487955737547133,0.514494514526026,0.503968111992097,0.179589002016935,-0.66342710640206,0.0256961366547574,1.19393713998102,0.800866631855963,0.944392619328348,0.55324429379197,0.079509277369462,0.762040468051102,-0.549964968472773,1.54945337222503,"lose"
1,0,-0.00366492960680973,-0.661048732581841,-0.0636173755322483,1.66519160785315,2.14077027883243,-2.46584397653276,0.388954418876055,-1.06960696746455,-0.48822659644039,-0.103820620867912,1.40043737840415,0.662951110256987,-1.17564412430793,-0.137334206365436,-0.35401880011823,-1.20572605965653,-0.67582540703432,1.31570972884449,1.0005061898536,-0.349895565427374,0.487955737547133,0.514494514526026,0.503968111992097,0.179589002016935,-0.66342710640206,0.0256961366547574,1.19393713998102,0.800866631855963,0.944392619328348,0.55324429379197,0.079509277369462,0.762040468051102,-0.549964968472773,1.54945337222503,"lose"
